"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"45-49 years"	"45-49"	"2021"	"2021"	"Nov., 2021"	"2021/11"	136	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2021"	"2021"	"Dec., 2021"	"2021/12"	150	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2020"	"2020"	"Jan., 2020"	"2020/01"	189	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2020"	"2020"	"Feb., 2020"	"2020/02"	181	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2020"	"2020"	"Mar., 2020"	"2020/03"	195	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2020"	"2020"	"Apr., 2020"	"2020/04"	193	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2020"	"2020"	"May, 2020"	"2020/05"	205	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2020"	"2020"	"Jun., 2020"	"2020/06"	234	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2020"	"2020"	"Jul., 2020"	"2020/07"	243	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2020"	"2020"	"Aug., 2020"	"2020/08"	219	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2020"	"2020"	"Sep., 2020"	"2020/09"	201	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2020"	"2020"	"Oct., 2020"	"2020/10"	192	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2020"	"2020"	"Nov., 2020"	"2020/11"	208	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2020"	"2020"	"Dec., 2020"	"2020/12"	225	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2021"	"2021"	"Jan., 2021"	"2021/01"	295	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2021"	"2021"	"Feb., 2021"	"2021/02"	229	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2021"	"2021"	"Mar., 2021"	"2021/03"	221	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2021"	"2021"	"Apr., 2021"	"2021/04"	195	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2021"	"2021"	"May, 2021"	"2021/05"	187	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2021"	"2021"	"Jun., 2021"	"2021/06"	173	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2021"	"2021"	"Jul., 2021"	"2021/07"	204	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2021"	"2021"	"Aug., 2021"	"2021/08"	381	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2021"	"2021"	"Sep., 2021"	"2021/09"	378	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2021"	"2021"	"Oct., 2021"	"2021/10"	256	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2021"	"2021"	"Nov., 2021"	"2021/11"	208	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2021"	"2021"	"Dec., 2021"	"2021/12"	224	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2020"	"2020"	"Jan., 2020"	"2020/01"	307	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2020"	"2020"	"Feb., 2020"	"2020/02"	317	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2020"	"2020"	"Mar., 2020"	"2020/03"	319	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2020"	"2020"	"Apr., 2020"	"2020/04"	292	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2020"	"2020"	"May, 2020"	"2020/05"	332	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2020"	"2020"	"Jun., 2020"	"2020/06"	311	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2020"	"2020"	"Jul., 2020"	"2020/07"	345	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2020"	"2020"	"Aug., 2020"	"2020/08"	361	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2020"	"2020"	"Sep., 2020"	"2020/09"	329	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2020"	"2020"	"Oct., 2020"	"2020/10"	302	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2020"	"2020"	"Nov., 2020"	"2020/11"	326	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2020"	"2020"	"Dec., 2020"	"2020/12"	388	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2021"	"2021"	"Jan., 2021"	"2021/01"	509	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2021"	"2021"	"Feb., 2021"	"2021/02"	327	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2021"	"2021"	"Mar., 2021"	"2021/03"	332	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2021"	"2021"	"Apr., 2021"	"2021/04"	287	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2021"	"2021"	"May, 2021"	"2021/05"	341	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2021"	"2021"	"Jun., 2021"	"2021/06"	301	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2021"	"2021"	"Jul., 2021"	"2021/07"	341	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2021"	"2021"	"Aug., 2021"	"2021/08"	468	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2021"	"2021"	"Sep., 2021"	"2021/09"	557	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2021"	"2021"	"Oct., 2021"	"2021/10"	361	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2021"	"2021"	"Nov., 2021"	"2021/11"	309	Not Applicable	Not Applicable
	"Alabama"	"01"	"55-59 years"	"55-59"	"2021"	"2021"	"Dec., 2021"	"2021/12"	344	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2020"	"2020"	"Jan., 2020"	"2020/01"	434	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2020"	"2020"	"Feb., 2020"	"2020/02"	442	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2020"	"2020"	"Mar., 2020"	"2020/03"	400	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2020"	"2020"	"Apr., 2020"	"2020/04"	429	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2020"	"2020"	"May, 2020"	"2020/05"	453	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2020"	"2020"	"Jun., 2020"	"2020/06"	442	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2020"	"2020"	"Jul., 2020"	"2020/07"	552	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2020"	"2020"	"Aug., 2020"	"2020/08"	518	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2020"	"2020"	"Sep., 2020"	"2020/09"	445	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2020"	"2020"	"Oct., 2020"	"2020/10"	462	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2020"	"2020"	"Nov., 2020"	"2020/11"	489	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2020"	"2020"	"Dec., 2020"	"2020/12"	590	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2021"	"2021"	"Jan., 2021"	"2021/01"	694	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2021"	"2021"	"Feb., 2021"	"2021/02"	514	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2021"	"2021"	"Mar., 2021"	"2021/03"	463	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2021"	"2021"	"Apr., 2021"	"2021/04"	465	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2021"	"2021"	"May, 2021"	"2021/05"	451	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2021"	"2021"	"Jun., 2021"	"2021/06"	431	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2021"	"2021"	"Jul., 2021"	"2021/07"	449	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2021"	"2021"	"Aug., 2021"	"2021/08"	702	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2021"	"2021"	"Sep., 2021"	"2021/09"	691	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2021"	"2021"	"Oct., 2021"	"2021/10"	537	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2021"	"2021"	"Nov., 2021"	"2021/11"	449	Not Applicable	Not Applicable
	"Alabama"	"01"	"60-64 years "	"60-64"	"2021"	"2021"	"Dec., 2021"	"2021/12"	458	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2020"	"2020"	"Jan., 2020"	"2020/01"	491	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2020"	"2020"	"Feb., 2020"	"2020/02"	487	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2020"	"2020"	"Mar., 2020"	"2020/03"	490	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2020"	"2020"	"Apr., 2020"	"2020/04"	496	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2020"	"2020"	"May, 2020"	"2020/05"	507	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2020"	"2020"	"Jun., 2020"	"2020/06"	452	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2020"	"2020"	"Jul., 2020"	"2020/07"	631	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2020"	"2020"	"Aug., 2020"	"2020/08"	547	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2020"	"2020"	"Sep., 2020"	"2020/09"	514	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2020"	"2020"	"Oct., 2020"	"2020/10"	543	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2020"	"2020"	"Nov., 2020"	"2020/11"	602	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2020"	"2020"	"Dec., 2020"	"2020/12"	727	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2021"	"2021"	"Jan., 2021"	"2021/01"	797	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2021"	"2021"	"Feb., 2021"	"2021/02"	579	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2021"	"2021"	"Mar., 2021"	"2021/03"	547	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2021"	"2021"	"Apr., 2021"	"2021/04"	560	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2021"	"2021"	"May, 2021"	"2021/05"	518	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2021"	"2021"	"Jun., 2021"	"2021/06"	495	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2021"	"2021"	"Jul., 2021"	"2021/07"	504	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2021"	"2021"	"Aug., 2021"	"2021/08"	743	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2021"	"2021"	"Sep., 2021"	"2021/09"	776	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2021"	"2021"	"Oct., 2021"	"2021/10"	640	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2021"	"2021"	"Nov., 2021"	"2021/11"	547	Not Applicable	Not Applicable
	"Alabama"	"01"	"65-69 years"	"65-69"	"2021"	"2021"	"Dec., 2021"	"2021/12"	551	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2020"	"2020"	"Jan., 2020"	"2020/01"	571	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2020"	"2020"	"Feb., 2020"	"2020/02"	511	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2020"	"2020"	"Mar., 2020"	"2020/03"	585	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2020"	"2020"	"Apr., 2020"	"2020/04"	587	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2020"	"2020"	"May, 2020"	"2020/05"	603	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2020"	"2020"	"Jun., 2020"	"2020/06"	601	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2020"	"2020"	"Jul., 2020"	"2020/07"	678	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2020"	"2020"	"Aug., 2020"	"2020/08"	712	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2020"	"2020"	"Sep., 2020"	"2020/09"	661	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2020"	"2020"	"Oct., 2020"	"2020/10"	681	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2020"	"2020"	"Nov., 2020"	"2020/11"	714	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2020"	"2020"	"Dec., 2020"	"2020/12"	932	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2021"	"2021"	"Jan., 2021"	"2021/01"	1058	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2021"	"2021"	"Feb., 2021"	"2021/02"	727	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2021"	"2021"	"Mar., 2021"	"2021/03"	617	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2021"	"2021"	"Apr., 2021"	"2021/04"	635	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2021"	"2021"	"May, 2021"	"2021/05"	635	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2021"	"2021"	"Jun., 2021"	"2021/06"	572	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2021"	"2021"	"Jul., 2021"	"2021/07"	603	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2021"	"2021"	"Aug., 2021"	"2021/08"	831	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2021"	"2021"	"Sep., 2021"	"2021/09"	856	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2021"	"2021"	"Oct., 2021"	"2021/10"	740	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2021"	"2021"	"Nov., 2021"	"2021/11"	680	Not Applicable	Not Applicable
	"Alabama"	"01"	"70-74 years"	"70-74"	"2021"	"2021"	"Dec., 2021"	"2021/12"	659	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2020"	"2020"	"Jan., 2020"	"2020/01"	597	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2020"	"2020"	"Feb., 2020"	"2020/02"	565	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2020"	"2020"	"Mar., 2020"	"2020/03"	611	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2020"	"2020"	"Apr., 2020"	"2020/04"	626	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2020"	"2020"	"May, 2020"	"2020/05"	606	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2020"	"2020"	"Jun., 2020"	"2020/06"	627	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2020"	"2020"	"Jul., 2020"	"2020/07"	730	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2020"	"2020"	"Aug., 2020"	"2020/08"	740	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2020"	"2020"	"Sep., 2020"	"2020/09"	645	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2020"	"2020"	"Oct., 2020"	"2020/10"	679	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2020"	"2020"	"Nov., 2020"	"2020/11"	688	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2020"	"2020"	"Dec., 2020"	"2020/12"	943	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2021"	"2021"	"Jan., 2021"	"2021/01"	1062	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2021"	"2021"	"Feb., 2021"	"2021/02"	788	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2021"	"2021"	"Mar., 2021"	"2021/03"	662	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2021"	"2021"	"Apr., 2021"	"2021/04"	615	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2021"	"2021"	"May, 2021"	"2021/05"	608	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2021"	"2021"	"Jun., 2021"	"2021/06"	564	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2021"	"2021"	"Jul., 2021"	"2021/07"	635	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2021"	"2021"	"Aug., 2021"	"2021/08"	752	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2021"	"2021"	"Sep., 2021"	"2021/09"	754	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2021"	"2021"	"Oct., 2021"	"2021/10"	681	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2021"	"2021"	"Nov., 2021"	"2021/11"	643	Not Applicable	Not Applicable
	"Alabama"	"01"	"75-79 years"	"75-79"	"2021"	"2021"	"Dec., 2021"	"2021/12"	710	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2020"	"2020"	"Jan., 2020"	"2020/01"	609	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2020"	"2020"	"Feb., 2020"	"2020/02"	602	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2020"	"2020"	"Mar., 2020"	"2020/03"	591	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2020"	"2020"	"Apr., 2020"	"2020/04"	616	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2020"	"2020"	"May, 2020"	"2020/05"	656	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2020"	"2020"	"Jun., 2020"	"2020/06"	622	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2020"	"2020"	"Jul., 2020"	"2020/07"	755	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2020"	"2020"	"Aug., 2020"	"2020/08"	785	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2020"	"2020"	"Sep., 2020"	"2020/09"	634	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2020"	"2020"	"Oct., 2020"	"2020/10"	683	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2020"	"2020"	"Nov., 2020"	"2020/11"	743	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2020"	"2020"	"Dec., 2020"	"2020/12"	975	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2021"	"2021"	"Jan., 2021"	"2021/01"	1045	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2021"	"2021"	"Feb., 2021"	"2021/02"	716	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2021"	"2021"	"Mar., 2021"	"2021/03"	690	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2021"	"2021"	"Apr., 2021"	"2021/04"	589	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2021"	"2021"	"May, 2021"	"2021/05"	601	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2021"	"2021"	"Jun., 2021"	"2021/06"	585	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2021"	"2021"	"Jul., 2021"	"2021/07"	586	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2021"	"2021"	"Aug., 2021"	"2021/08"	800	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2021"	"2021"	"Sep., 2021"	"2021/09"	776	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2021"	"2021"	"Oct., 2021"	"2021/10"	639	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2021"	"2021"	"Nov., 2021"	"2021/11"	642	Not Applicable	Not Applicable
	"Alabama"	"01"	"80-84 years"	"80-84"	"2021"	"2021"	"Dec., 2021"	"2021/12"	625	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2020"	"2020"	"Jan., 2020"	"2020/01"	568	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2020"	"2020"	"Feb., 2020"	"2020/02"	528	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2020"	"2020"	"Mar., 2020"	"2020/03"	590	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2020"	"2020"	"Apr., 2020"	"2020/04"	594	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2020"	"2020"	"May, 2020"	"2020/05"	599	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2020"	"2020"	"Jun., 2020"	"2020/06"	537	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2020"	"2020"	"Jul., 2020"	"2020/07"	627	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2020"	"2020"	"Aug., 2020"	"2020/08"	701	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2020"	"2020"	"Sep., 2020"	"2020/09"	623	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2020"	"2020"	"Oct., 2020"	"2020/10"	626	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2020"	"2020"	"Nov., 2020"	"2020/11"	695	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2020"	"2020"	"Dec., 2020"	"2020/12"	872	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2021"	"2021"	"Jan., 2021"	"2021/01"	997	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2021"	"2021"	"Feb., 2021"	"2021/02"	616	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2021"	"2021"	"Mar., 2021"	"2021/03"	540	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2021"	"2021"	"Apr., 2021"	"2021/04"	564	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2021"	"2021"	"May, 2021"	"2021/05"	514	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2021"	"2021"	"Jun., 2021"	"2021/06"	490	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2021"	"2021"	"Jul., 2021"	"2021/07"	546	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2021"	"2021"	"Aug., 2021"	"2021/08"	629	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2021"	"2021"	"Sep., 2021"	"2021/09"	631	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2021"	"2021"	"Oct., 2021"	"2021/10"	556	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2021"	"2021"	"Nov., 2021"	"2021/11"	528	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2021"	"2021"	"Dec., 2021"	"2021/12"	608	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2020"	"2020"	"Jan., 2020"	"2020/01"	426	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2020"	"2020"	"Feb., 2020"	"2020/02"	403	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2020"	"2020"	"Mar., 2020"	"2020/03"	386	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2020"	"2020"	"Apr., 2020"	"2020/04"	413	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2020"	"2020"	"May, 2020"	"2020/05"	426	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2020"	"2020"	"Jun., 2020"	"2020/06"	426	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2020"	"2020"	"Jul., 2020"	"2020/07"	491	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2020"	"2020"	"Aug., 2020"	"2020/08"	490	Not Applicable	Not Applicable
