"Notes"	"State"	"State Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Age Group"	"Age Group Code"	Population
	"Oregon"	"41"	"2020"	"2020"	"35-39 years"	"35-39"	302116
	"Oregon"	"41"	"2020"	"2020"	"40-44 years"	"40-44"	280820
	"Oregon"	"41"	"2020"	"2020"	"45-49 years"	"45-49"	261974
	"Oregon"	"41"	"2020"	"2020"	"50-54 years"	"50-54"	255142
	"Oregon"	"41"	"2020"	"2020"	"55-59 years"	"55-59"	263677
	"Oregon"	"41"	"2020"	"2020"	"60-64 years "	"60-64"	271012
	"Oregon"	"41"	"2020"	"2020"	"65-69 years"	"65-69"	260129
	"Oregon"	"41"	"2020"	"2020"	"70-74 years"	"70-74"	213675
	"Oregon"	"41"	"2020"	"2020"	"75-79 years"	"75-79"	136820
	"Oregon"	"41"	"2020"	"2020"	"80-84 years"	"80-84"	82735
	"Oregon"	"41"	"2020"	"2020"	"85+ years"	"85+"	83114
"Total"	"Oregon"	"41"	"2020"	"2020"			4244795
	"Oregon"	"41"	"2021"	"2021"	"0-4 years"	"0-4"	210468
	"Oregon"	"41"	"2021"	"2021"	"5-9 years"	"5-9"	236406
	"Oregon"	"41"	"2021"	"2021"	"10-14 years"	"10-14"	252624
	"Oregon"	"41"	"2021"	"2021"	"15-19 years"	"15-19"	252431
	"Oregon"	"41"	"2021"	"2021"	"20-24 years"	"20-24"	273252
	"Oregon"	"41"	"2021"	"2021"	"25-29 years"	"25-29"	288111
	"Oregon"	"41"	"2021"	"2021"	"30-34 years"	"30-34"	308628
	"Oregon"	"41"	"2021"	"2021"	"35-39 years"	"35-39"	302801
	"Oregon"	"41"	"2021"	"2021"	"40-44 years"	"40-44"	288045
	"Oregon"	"41"	"2021"	"2021"	"45-49 years"	"45-49"	258186
	"Oregon"	"41"	"2021"	"2021"	"50-54 years"	"50-54"	260644
	"Oregon"	"41"	"2021"	"2021"	"55-59 years"	"55-59"	256538
	"Oregon"	"41"	"2021"	"2021"	"60-64 years "	"60-64"	269703
	"Oregon"	"41"	"2021"	"2021"	"65-69 years"	"65-69"	261695
	"Oregon"	"41"	"2021"	"2021"	"70-74 years"	"70-74"	225865
	"Oregon"	"41"	"2021"	"2021"	"75-79 years"	"75-79"	141861
	"Oregon"	"41"	"2021"	"2021"	"80-84 years"	"80-84"	85881
	"Oregon"	"41"	"2021"	"2021"	"85+ years"	"85+"	83162
"Total"	"Oregon"	"41"	"2021"	"2021"			4256301
"Total"	"Oregon"	"41"					8501096
	"Pennsylvania"	"42"	"2020"	"2020"	"0-4 years"	"0-4"	689299
	"Pennsylvania"	"42"	"2020"	"2020"	"5-9 years"	"5-9"	728886
	"Pennsylvania"	"42"	"2020"	"2020"	"10-14 years"	"10-14"	778595
	"Pennsylvania"	"42"	"2020"	"2020"	"15-19 years"	"15-19"	838332
	"Pennsylvania"	"42"	"2020"	"2020"	"20-24 years"	"20-24"	816931
	"Pennsylvania"	"42"	"2020"	"2020"	"25-29 years"	"25-29"	836339
	"Pennsylvania"	"42"	"2020"	"2020"	"30-34 years"	"30-34"	869056
	"Pennsylvania"	"42"	"2020"	"2020"	"35-39 years"	"35-39"	818035
	"Pennsylvania"	"42"	"2020"	"2020"	"40-44 years"	"40-44"	754243
	"Pennsylvania"	"42"	"2020"	"2020"	"45-49 years"	"45-49"	764828
	"Pennsylvania"	"42"	"2020"	"2020"	"50-54 years"	"50-54"	836552
	"Pennsylvania"	"42"	"2020"	"2020"	"55-59 years"	"55-59"	915119
	"Pennsylvania"	"42"	"2020"	"2020"	"60-64 years "	"60-64"	911235
	"Pennsylvania"	"42"	"2020"	"2020"	"65-69 years"	"65-69"	783774
	"Pennsylvania"	"42"	"2020"	"2020"	"70-74 years"	"70-74"	626882
	"Pennsylvania"	"42"	"2020"	"2020"	"75-79 years"	"75-79"	420394
	"Pennsylvania"	"42"	"2020"	"2020"	"80-84 years"	"80-84"	284297
	"Pennsylvania"	"42"	"2020"	"2020"	"85+ years"	"85+"	321643
"Total"	"Pennsylvania"	"42"	"2020"	"2020"			12994440
	"Pennsylvania"	"42"	"2021"	"2021"	"0-4 years"	"0-4"	678277
	"Pennsylvania"	"42"	"2021"	"2021"	"5-9 years"	"5-9"	726888
	"Pennsylvania"	"42"	"2021"	"2021"	"10-14 years"	"10-14"	769568
	"Pennsylvania"	"42"	"2021"	"2021"	"15-19 years"	"15-19"	842691
	"Pennsylvania"	"42"	"2021"	"2021"	"20-24 years"	"20-24"	842870
	"Pennsylvania"	"42"	"2021"	"2021"	"25-29 years"	"25-29"	823340
	"Pennsylvania"	"42"	"2021"	"2021"	"30-34 years"	"30-34"	875415
	"Pennsylvania"	"42"	"2021"	"2021"	"35-39 years"	"35-39"	827272
	"Pennsylvania"	"42"	"2021"	"2021"	"40-44 years"	"40-44"	771848
	"Pennsylvania"	"42"	"2021"	"2021"	"45-49 years"	"45-49"	733972
	"Pennsylvania"	"42"	"2021"	"2021"	"50-54 years"	"50-54"	831705
	"Pennsylvania"	"42"	"2021"	"2021"	"55-59 years"	"55-59"	890592
	"Pennsylvania"	"42"	"2021"	"2021"	"60-64 years "	"60-64"	911781
	"Pennsylvania"	"42"	"2021"	"2021"	"65-69 years"	"65-69"	799054
	"Pennsylvania"	"42"	"2021"	"2021"	"70-74 years"	"70-74"	657645
	"Pennsylvania"	"42"	"2021"	"2021"	"75-79 years"	"75-79"	426416
	"Pennsylvania"	"42"	"2021"	"2021"	"80-84 years"	"80-84"	287331
	"Pennsylvania"	"42"	"2021"	"2021"	"85+ years"	"85+"	315394
"Total"	"Pennsylvania"	"42"	"2021"	"2021"			13012059
"Total"	"Pennsylvania"	"42"					26006499
	"Rhode Island"	"44"	"2020"	"2020"	"0-4 years"	"0-4"	54538
	"Rhode Island"	"44"	"2020"	"2020"	"5-9 years"	"5-9"	56232
	"Rhode Island"	"44"	"2020"	"2020"	"10-14 years"	"10-14"	60403
	"Rhode Island"	"44"	"2020"	"2020"	"15-19 years"	"15-19"	75237
	"Rhode Island"	"44"	"2020"	"2020"	"20-24 years"	"20-24"	78154
	"Rhode Island"	"44"	"2020"	"2020"	"25-29 years"	"25-29"	74770
	"Rhode Island"	"44"	"2020"	"2020"	"30-34 years"	"30-34"	76581
	"Rhode Island"	"44"	"2020"	"2020"	"35-39 years"	"35-39"	69653
	"Rhode Island"	"44"	"2020"	"2020"	"40-44 years"	"40-44"	63169
	"Rhode Island"	"44"	"2020"	"2020"	"45-49 years"	"45-49"	64366
	"Rhode Island"	"44"	"2020"	"2020"	"50-54 years"	"50-54"	72804
	"Rhode Island"	"44"	"2020"	"2020"	"55-59 years"	"55-59"	79265
	"Rhode Island"	"44"	"2020"	"2020"	"60-64 years "	"60-64"	75817
	"Rhode Island"	"44"	"2020"	"2020"	"65-69 years"	"65-69"	63073
	"Rhode Island"	"44"	"2020"	"2020"	"70-74 years"	"70-74"	49965
	"Rhode Island"	"44"	"2020"	"2020"	"75-79 years"	"75-79"	33362
	"Rhode Island"	"44"	"2020"	"2020"	"80-84 years"	"80-84"	21849
	"Rhode Island"	"44"	"2020"	"2020"	"85+ years"	"85+"	27107
"Total"	"Rhode Island"	"44"	"2020"	"2020"			1096345
	"Rhode Island"	"44"	"2021"	"2021"	"0-4 years"	"0-4"	53332
	"Rhode Island"	"44"	"2021"	"2021"	"5-9 years"	"5-9"	56225
	"Rhode Island"	"44"	"2021"	"2021"	"10-14 years"	"10-14"	59029
	"Rhode Island"	"44"	"2021"	"2021"	"15-19 years"	"15-19"	73363
	"Rhode Island"	"44"	"2021"	"2021"	"20-24 years"	"20-24"	78535
	"Rhode Island"	"44"	"2021"	"2021"	"25-29 years"	"25-29"	73906
	"Rhode Island"	"44"	"2021"	"2021"	"30-34 years"	"30-34"	78614
	"Rhode Island"	"44"	"2021"	"2021"	"35-39 years"	"35-39"	70673
	"Rhode Island"	"44"	"2021"	"2021"	"40-44 years"	"40-44"	64978
	"Rhode Island"	"44"	"2021"	"2021"	"45-49 years"	"45-49"	61665
	"Rhode Island"	"44"	"2021"	"2021"	"50-54 years"	"50-54"	71817
	"Rhode Island"	"44"	"2021"	"2021"	"55-59 years"	"55-59"	77803
	"Rhode Island"	"44"	"2021"	"2021"	"60-64 years "	"60-64"	76409
	"Rhode Island"	"44"	"2021"	"2021"	"65-69 years"	"65-69"	65103
	"Rhode Island"	"44"	"2021"	"2021"	"70-74 years"	"70-74"	52454
	"Rhode Island"	"44"	"2021"	"2021"	"75-79 years"	"75-79"	34300
	"Rhode Island"	"44"	"2021"	"2021"	"80-84 years"	"80-84"	22271
	"Rhode Island"	"44"	"2021"	"2021"	"85+ years"	"85+"	26508
"Total"	"Rhode Island"	"44"	"2021"	"2021"			1096985
"Total"	"Rhode Island"	"44"					2193330
	"South Carolina"	"45"	"2020"	"2020"	"0-4 years"	"0-4"	281330
	"South Carolina"	"45"	"2020"	"2020"	"5-9 years"	"5-9"	299535
	"South Carolina"	"45"	"2020"	"2020"	"10-14 years"	"10-14"	329574
	"South Carolina"	"45"	"2020"	"2020"	"15-19 years"	"15-19"	336841
	"South Carolina"	"45"	"2020"	"2020"	"20-24 years"	"20-24"	334953
	"South Carolina"	"45"	"2020"	"2020"	"25-29 years"	"25-29"	332960
	"South Carolina"	"45"	"2020"	"2020"	"30-34 years"	"30-34"	332906
	"South Carolina"	"45"	"2020"	"2020"	"35-39 years"	"35-39"	319901
	"South Carolina"	"45"	"2020"	"2020"	"40-44 years"	"40-44"	304700
	"South Carolina"	"45"	"2020"	"2020"	"45-49 years"	"45-49"	310766
	"South Carolina"	"45"	"2020"	"2020"	"50-54 years"	"50-54"	321583
	"South Carolina"	"45"	"2020"	"2020"	"55-59 years"	"55-59"	347504
	"South Carolina"	"45"	"2020"	"2020"	"60-64 years "	"60-64"	338776
	"South Carolina"	"45"	"2020"	"2020"	"65-69 years"	"65-69"	310245
	"South Carolina"	"45"	"2020"	"2020"	"70-74 years"	"70-74"	265196
	"South Carolina"	"45"	"2020"	"2020"	"75-79 years"	"75-79"	172495
	"South Carolina"	"45"	"2020"	"2020"	"80-84 years"	"80-84"	101915
	"South Carolina"	"45"	"2020"	"2020"	"85+ years"	"85+"	90668
"Total"	"South Carolina"	"45"	"2020"	"2020"			5131848
	"South Carolina"	"45"	"2021"	"2021"	"0-4 years"	"0-4"	281366
	"South Carolina"	"45"	"2021"	"2021"	"5-9 years"	"5-9"	301207
	"South Carolina"	"45"	"2021"	"2021"	"10-14 years"	"10-14"	327758
	"South Carolina"	"45"	"2021"	"2021"	"15-19 years"	"15-19"	335971
	"South Carolina"	"45"	"2021"	"2021"	"20-24 years"	"20-24"	346646
	"South Carolina"	"45"	"2021"	"2021"	"25-29 years"	"25-29"	328313
	"South Carolina"	"45"	"2021"	"2021"	"30-34 years"	"30-34"	343050
	"South Carolina"	"45"	"2021"	"2021"	"35-39 years"	"35-39"	323491
	"South Carolina"	"45"	"2021"	"2021"	"40-44 years"	"40-44"	313799
	"South Carolina"	"45"	"2021"	"2021"	"45-49 years"	"45-49"	302639
	"South Carolina"	"45"	"2021"	"2021"	"50-54 years"	"50-54"	326942
	"South Carolina"	"45"	"2021"	"2021"	"55-59 years"	"55-59"	345775
	"South Carolina"	"45"	"2021"	"2021"	"60-64 years "	"60-64"	346126
	"South Carolina"	"45"	"2021"	"2021"	"65-69 years"	"65-69"	317072
	"South Carolina"	"45"	"2021"	"2021"	"70-74 years"	"70-74"	278027
	"South Carolina"	"45"	"2021"	"2021"	"75-79 years"	"75-79"	178257
	"South Carolina"	"45"	"2021"	"2021"	"80-84 years"	"80-84"	105769
	"South Carolina"	"45"	"2021"	"2021"	"85+ years"	"85+"	91058
"Total"	"South Carolina"	"45"	"2021"	"2021"			5193266
"Total"	"South Carolina"	"45"					10325114
	"South Dakota"	"46"	"2020"	"2020"	"0-4 years"	"0-4"	58945
	"South Dakota"	"46"	"2020"	"2020"	"5-9 years"	"5-9"	60168
	"South Dakota"	"46"	"2020"	"2020"	"10-14 years"	"10-14"	62326
	"South Dakota"	"46"	"2020"	"2020"	"15-19 years"	"15-19"	59697
	"South Dakota"	"46"	"2020"	"2020"	"20-24 years"	"20-24"	59751
	"South Dakota"	"46"	"2020"	"2020"	"25-29 years"	"25-29"	56099
	"South Dakota"	"46"	"2020"	"2020"	"30-34 years"	"30-34"	56509
	"South Dakota"	"46"	"2020"	"2020"	"35-39 years"	"35-39"	57408
	"South Dakota"	"46"	"2020"	"2020"	"40-44 years"	"40-44"	51406
	"South Dakota"	"46"	"2020"	"2020"	"45-49 years"	"45-49"	46468
	"South Dakota"	"46"	"2020"	"2020"	"50-54 years"	"50-54"	47884
	"South Dakota"	"46"	"2020"	"2020"	"55-59 years"	"55-59"	57289
	"South Dakota"	"46"	"2020"	"2020"	"60-64 years "	"60-64"	59379
	"South Dakota"	"46"	"2020"	"2020"	"65-69 years"	"65-69"	53442
	"South Dakota"	"46"	"2020"	"2020"	"70-74 years"	"70-74"	39188
	"South Dakota"	"46"	"2020"	"2020"	"75-79 years"	"75-79"	24354
	"South Dakota"	"46"	"2020"	"2020"	"80-84 years"	"80-84"	16647
	"South Dakota"	"46"	"2020"	"2020"	"85+ years"	"85+"	20839
"Total"	"South Dakota"	"46"	"2020"	"2020"			887799
	"South Dakota"	"46"	"2021"	"2021"	"0-4 years"	"0-4"	58227
	"South Dakota"	"46"	"2021"	"2021"	"5-9 years"	"5-9"	60645
	"South Dakota"	"46"	"2021"	"2021"	"10-14 years"	"10-14"	62285
	"South Dakota"	"46"	"2021"	"2021"	"15-19 years"	"15-19"	60139
	"South Dakota"	"46"	"2021"	"2021"	"20-24 years"	"20-24"	61614
	"South Dakota"	"46"	"2021"	"2021"	"25-29 years"	"25-29"	56344
	"South Dakota"	"46"	"2021"	"2021"	"30-34 years"	"30-34"	56776
	"South Dakota"	"46"	"2021"	"2021"	"35-39 years"	"35-39"	57887
	"South Dakota"	"46"	"2021"	"2021"	"40-44 years"	"40-44"	53718
	"South Dakota"	"46"	"2021"	"2021"	"45-49 years"	"45-49"	46295
	"South Dakota"	"46"	"2021"	"2021"	"50-54 years"	"50-54"	48285
	"South Dakota"	"46"	"2021"	"2021"	"55-59 years"	"55-59"	55320
	"South Dakota"	"46"	"2021"	"2021"	"60-64 years "	"60-64"	60176
	"South Dakota"	"46"	"2021"	"2021"	"65-69 years"	"65-69"	54730
	"South Dakota"	"46"	"2021"	"2021"	"70-74 years"	"70-74"	42222
	"South Dakota"	"46"	"2021"	"2021"	"75-79 years"	"75-79"	24822
	"South Dakota"	"46"	"2021"	"2021"	"80-84 years"	"80-84"	16408
	"South Dakota"	"46"	"2021"	"2021"	"85+ years"	"85+"	20271
"Total"	"South Dakota"	"46"	"2021"	"2021"			896164
"Total"	"South Dakota"	"46"					1783963
	"Tennessee"	"47"	"2020"	"2020"	"0-4 years"	"0-4"	402374
	"Tennessee"	"47"	"2020"	"2020"	"5-9 years"	"5-9"	413521
	"Tennessee"	"47"	"2020"	"2020"	"10-14 years"	"10-14"	444963
	"Tennessee"	"47"	"2020"	"2020"	"15-19 years"	"15-19"	444097
	"Tennessee"	"47"	"2020"	"2020"	"20-24 years"	"20-24"	458555
	"Tennessee"	"47"	"2020"	"2020"	"25-29 years"	"25-29"	484954
	"Tennessee"	"47"	"2020"	"2020"	"30-34 years"	"30-34"	465903
	"Tennessee"	"47"	"2020"	"2020"	"35-39 years"	"35-39"	442031
	"Tennessee"	"47"	"2020"	"2020"	"40-44 years"	"40-44"	425027
	"Tennessee"	"47"	"2020"	"2020"	"45-49 years"	"45-49"	434595
	"Tennessee"	"47"	"2020"	"2020"	"50-54 years"	"50-54"	440939
	"Tennessee"	"47"	"2020"	"2020"	"55-59 years"	"55-59"	465549
	"Tennessee"	"47"	"2020"	"2020"	"60-64 years "	"60-64"	441849
	"Tennessee"	"47"	"2020"	"2020"	"65-69 years"	"65-69"	383553
	"Tennessee"	"47"	"2020"	"2020"	"70-74 years"	"70-74"	317204
	"Tennessee"	"47"	"2020"	"2020"	"75-79 years"	"75-79"	209743
	"Tennessee"	"47"	"2020"	"2020"	"80-84 years"	"80-84"	130795
	"Tennessee"	"47"	"2020"	"2020"	"85+ years"	"85+"	119967
"Total"	"Tennessee"	"47"	"2020"	"2020"			6925619
	"Tennessee"	"47"	"2021"	"2021"	"0-4 years"	"0-4"	401233
	"Tennessee"	"47"	"2021"	"2021"	"5-9 years"	"5-9"	417707
	"Tennessee"	"47"	"2021"	"2021"	"10-14 years"	"10-14"	441356
	"Tennessee"	"47"	"2021"	"2021"	"15-19 years"	"15-19"	437215
	"Tennessee"	"47"	"2021"	"2021"	"20-24 years"	"20-24"	467989
	"Tennessee"	"47"	"2021"	"2021"	"25-29 years"	"25-29"	479996
	"Tennessee"	"47"	"2021"	"2021"	"30-34 years"	"30-34"	479141
	"Tennessee"	"47"	"2021"	"2021"	"35-39 years"	"35-39"	444321
	"Tennessee"	"47"	"2021"	"2021"	"40-44 years"	"40-44"	433540
	"Tennessee"	"47"	"2021"	"2021"	"45-49 years"	"45-49"	420661
	"Tennessee"	"47"	"2021"	"2021"	"50-54 years"	"50-54"	448152
	"Tennessee"	"47"	"2021"	"2021"	"55-59 years"	"55-59"	460520
	"Tennessee"	"47"	"2021"	"2021"	"60-64 years "	"60-64"	447472
	"Tennessee"	"47"	"2021"	"2021"	"65-69 years"	"65-69"	391980
	"Tennessee"	"47"	"2021"	"2021"	"70-74 years"	"70-74"	330624
	"Tennessee"	"47"	"2021"	"2021"	"75-79 years"	"75-79"	213439
	"Tennessee"	"47"	"2021"	"2021"	"80-84 years"	"80-84"	133522
	"Tennessee"	"47"	"2021"	"2021"	"85+ years"	"85+"	119483
"Total"	"Tennessee"	"47"	"2021"	"2021"			6968351
"Total"	"Tennessee"	"47"					13893970
	"Texas"	"48"	"2020"	"2020"	"0-4 years"	"0-4"	1920166
	"Texas"	"48"	"2020"	"2020"	"5-9 years"	"5-9"	2045895
	"Texas"	"48"	"2020"	"2020"	"10-14 years"	"10-14"	2163304
	"Texas"	"48"	"2020"	"2020"	"15-19 years"	"15-19"	2143885
	"Texas"	"48"	"2020"	"2020"	"20-24 years"	"20-24"	2059832
	"Texas"	"48"	"2020"	"2020"	"25-29 years"	"25-29"	2104917
	"Texas"	"48"	"2020"	"2020"	"30-34 years"	"30-34"	2115951
	"Texas"	"48"	"2020"	"2020"	"35-39 years"	"35-39"	2095219
	"Texas"	"48"	"2020"	"2020"	"40-44 years"	"40-44"	1933264
	"Texas"	"48"	"2020"	"2020"	"45-49 years"	"45-49"	1855372
	"Texas"	"48"	"2020"	"2020"	"50-54 years"	"50-54"	1732587
	"Texas"	"48"	"2020"	"2020"	"55-59 years"	"55-59"	1715845
	"Texas"	"48"	"2020"	"2020"	"60-64 years "	"60-64"	1570749
	"Texas"	"48"	"2020"	"2020"	"65-69 years"	"65-69"	1288649
	"Texas"	"48"	"2020"	"2020"	"70-74 years"	"70-74"	1010421
	"Texas"	"48"	"2020"	"2020"	"75-79 years"	"75-79"	658783
	"Texas"	"48"	"2020"	"2020"	"80-84 years"	"80-84"	416577
	"Texas"	"48"	"2020"	"2020"	"85+ years"	"85+"	401058
"Total"	"Texas"	"48"	"2020"	"2020"			29232474
	"Texas"	"48"	"2021"	"2021"	"0-4 years"	"0-4"	1890778
	"Texas"	"48"	"2021"	"2021"	"5-9 years"	"5-9"	2062321
	"Texas"	"48"	"2021"	"2021"	"10-14 years"	"10-14"	2157721
	"Texas"	"48"	"2021"	"2021"	"15-19 years"	"15-19"	2134986
	"Texas"	"48"	"2021"	"2021"	"20-24 years"	"20-24"	2138404
	"Texas"	"48"	"2021"	"2021"	"25-29 years"	"25-29"	2108033
	"Texas"	"48"	"2021"	"2021"	"30-34 years"	"30-34"	2150659
	"Texas"	"48"	"2021"	"2021"	"35-39 years"	"35-39"	2121091
	"Texas"	"48"	"2021"	"2021"	"40-44 years"	"40-44"	1989111
	"Texas"	"48"	"2021"	"2021"	"45-49 years"	"45-49"	1841587
	"Texas"	"48"	"2021"	"2021"	"50-54 years"	"50-54"	1779399
	"Texas"	"48"	"2021"	"2021"	"55-59 years"	"55-59"	1700418
	"Texas"	"48"	"2021"	"2021"	"60-64 years "	"60-64"	1597128
	"Texas"	"48"	"2021"	"2021"	"65-69 years"	"65-69"	1326180
	"Texas"	"48"	"2021"	"2021"	"70-74 years"	"70-74"	1059981
	"Texas"	"48"	"2021"	"2021"	"75-79 years"	"75-79"	677477
	"Texas"	"48"	"2021"	"2021"	"80-84 years"	"80-84"	425043
	"Texas"	"48"	"2021"	"2021"	"85+ years"	"85+"	398547
"Total"	"Texas"	"48"	"2021"	"2021"			29558864
"Total"	"Texas"	"48"					58791338
	"Utah"	"49"	"2020"	"2020"	"0-4 years"	"0-4"	239618
	"Utah"	"49"	"2020"	"2020"	"5-9 years"	"5-9"	256843
	"Utah"	"49"	"2020"	"2020"	"10-14 years"	"10-14"	278247
	"Utah"	"49"	"2020"	"2020"	"15-19 years"	"15-19"	271683
	"Utah"	"49"	"2020"	"2020"	"20-24 years"	"20-24"	278514
	"Utah"	"49"	"2020"	"2020"	"25-29 years"	"25-29"	250347
	"Utah"	"49"	"2020"	"2020"	"30-34 years"	"30-34"	225354
	"Utah"	"49"	"2020"	"2020"	"35-39 years"	"35-39"	232459
	"Utah"	"49"	"2020"	"2020"	"40-44 years"	"40-44"	224678
	"Utah"	"49"	"2020"	"2020"	"45-49 years"	"45-49"	184379
	"Utah"	"49"	"2020"	"2020"	"50-54 years"	"50-54"	159034
	"Utah"	"49"	"2020"	"2020"	"55-59 years"	"55-59"	156337
	"Utah"	"49"	"2020"	"2020"	"60-64 years "	"60-64"	150777
	"Utah"	"49"	"2020"	"2020"	"65-69 years"	"65-69"	128887
	"Utah"	"49"	"2020"	"2020"	"70-74 years"	"70-74"	99696
	"Utah"	"49"	"2020"	"2020"	"75-79 years"	"75-79"	66361
	"Utah"	"49"	"2020"	"2020"	"80-84 years"	"80-84"	42143
	"Utah"	"49"	"2020"	"2020"	"85+ years"	"85+"	38428
"Total"	"Utah"	"49"	"2020"	"2020"			3283785
	"Utah"	"49"	"2021"	"2021"	"0-4 years"	"0-4"	235852
	"Utah"	"49"	"2021"	"2021"	"5-9 years"	"5-9"	257593
	"Utah"	"49"	"2021"	"2021"	"10-14 years"	"10-14"	277191
	"Utah"	"49"	"2021"	"2021"	"15-19 years"	"15-19"	272090
	"Utah"	"49"	"2021"	"2021"	"20-24 years"	"20-24"	291471
	"Utah"	"49"	"2021"	"2021"	"25-29 years"	"25-29"	254166
	"Utah"	"49"	"2021"	"2021"	"30-34 years"	"30-34"	233278
	"Utah"	"49"	"2021"	"2021"	"35-39 years"	"35-39"	230557
	"Utah"	"49"	"2021"	"2021"	"40-44 years"	"40-44"	232414
	"Utah"	"49"	"2021"	"2021"	"45-49 years"	"45-49"	189260
	"Utah"	"49"	"2021"	"2021"	"50-54 years"	"50-54"	166315
	"Utah"	"49"	"2021"	"2021"	"55-59 years"	"55-59"	154493
	"Utah"	"49"	"2021"	"2021"	"60-64 years "	"60-64"	153979
	"Utah"	"49"	"2021"	"2021"	"65-69 years"	"65-69"	133543
	"Utah"	"49"	"2021"	"2021"	"70-74 years"	"70-74"	106504
	"Utah"	"49"	"2021"	"2021"	"75-79 years"	"75-79"	68482
	"Utah"	"49"	"2021"	"2021"	"80-84 years"	"80-84"	43257
	"Utah"	"49"	"2021"	"2021"	"85+ years"	"85+"	38668
"Total"	"Utah"	"49"	"2021"	"2021"			3339113
"Total"	"Utah"	"49"					6622898
	"Vermont"	"50"	"2020"	"2020"	"0-4 years"	"0-4"	28635
	"Vermont"	"50"	"2020"	"2020"	"5-9 years"	"5-9"	31767
	"Vermont"	"50"	"2020"	"2020"	"10-14 years"	"10-14"	34809
	"Vermont"	"50"	"2020"	"2020"	"15-19 years"	"15-19"	42675
	"Vermont"	"50"	"2020"	"2020"	"20-24 years"	"20-24"	45887
	"Vermont"	"50"	"2020"	"2020"	"25-29 years"	"25-29"	38531
	"Vermont"	"50"	"2020"	"2020"	"30-34 years"	"30-34"	37969
	"Vermont"	"50"	"2020"	"2020"	"35-39 years"	"35-39"	38822
	"Vermont"	"50"	"2020"	"2020"	"40-44 years"	"40-44"	36575
	"Vermont"	"50"	"2020"	"2020"	"45-49 years"	"45-49"	37476
	"Vermont"	"50"	"2020"	"2020"	"50-54 years"	"50-54"	41735
	"Vermont"	"50"	"2020"	"2020"	"55-59 years"	"55-59"	48100
	"Vermont"	"50"	"2020"	"2020"	"60-64 years "	"60-64"	49284
	"Vermont"	"50"	"2020"	"2020"	"65-69 years"	"65-69"	44125
	"Vermont"	"50"	"2020"	"2020"	"70-74 years"	"70-74"	35416
	"Vermont"	"50"	"2020"	"2020"	"75-79 years"	"75-79"	22865
	"Vermont"	"50"	"2020"	"2020"	"80-84 years"	"80-84"	13816
	"Vermont"	"50"	"2020"	"2020"	"85+ years"	"85+"	14406
"Total"	"Vermont"	"50"	"2020"	"2020"			642893
	"Vermont"	"50"	"2021"	"2021"	"0-4 years"	"0-4"	27990
	"Vermont"	"50"	"2021"	"2021"	"5-9 years"	"5-9"	31786
	"Vermont"	"50"	"2021"	"2021"	"10-14 years"	"10-14"	34304
	"Vermont"	"50"	"2021"	"2021"	"15-19 years"	"15-19"	42048
	"Vermont"	"50"	"2021"	"2021"	"20-24 years"	"20-24"	46394
	"Vermont"	"50"	"2021"	"2021"	"25-29 years"	"25-29"	38660
	"Vermont"	"50"	"2021"	"2021"	"30-34 years"	"30-34"	39164
	"Vermont"	"50"	"2021"	"2021"	"35-39 years"	"35-39"	39590
	"Vermont"	"50"	"2021"	"2021"	"40-44 years"	"40-44"	37956
	"Vermont"	"50"	"2021"	"2021"	"45-49 years"	"45-49"	36153
	"Vermont"	"50"	"2021"	"2021"	"50-54 years"	"50-54"	41654
	"Vermont"	"50"	"2021"	"2021"	"55-59 years"	"55-59"	46440
	"Vermont"	"50"	"2021"	"2021"	"60-64 years "	"60-64"	49630
	"Vermont"	"50"	"2021"	"2021"	"65-69 years"	"65-69"	44940
	"Vermont"	"50"	"2021"	"2021"	"70-74 years"	"70-74"	37652
	"Vermont"	"50"	"2021"	"2021"	"75-79 years"	"75-79"	23712
	"Vermont"	"50"	"2021"	"2021"	"80-84 years"	"80-84"	14404
	"Vermont"	"50"	"2021"	"2021"	"85+ years"	"85+"	14495
"Total"	"Vermont"	"50"	"2021"	"2021"			646972
"Total"	"Vermont"	"50"					1289865
	"Virginia"	"51"	"2020"	"2020"	"0-4 years"	"0-4"	497750
	"Virginia"	"51"	"2020"	"2020"	"5-9 years"	"5-9"	515330
	"Virginia"	"51"	"2020"	"2020"	"10-14 years"	"10-14"	544720
	"Virginia"	"51"	"2020"	"2020"	"15-19 years"	"15-19"	567243
	"Virginia"	"51"	"2020"	"2020"	"20-24 years"	"20-24"	580946
	"Virginia"	"51"	"2020"	"2020"	"25-29 years"	"25-29"	585905
	"Virginia"	"51"	"2020"	"2020"	"30-34 years"	"30-34"	592353
	"Virginia"	"51"	"2020"	"2020"	"35-39 years"	"35-39"	591745
	"Virginia"	"51"	"2020"	"2020"	"40-44 years"	"40-44"	550116
	"Virginia"	"51"	"2020"	"2020"	"45-49 years"	"45-49"	543286
	"Virginia"	"51"	"2020"	"2020"	"50-54 years"	"50-54"	556603
	"Virginia"	"51"	"2020"	"2020"	"55-59 years"	"55-59"	587474
	"Virginia"	"51"	"2020"	"2020"	"60-64 years "	"60-64"	539087
	"Virginia"	"51"	"2020"	"2020"	"65-69 years"	"65-69"	451505
	"Virginia"	"51"	"2020"	"2020"	"70-74 years"	"70-74"	372474
	"Virginia"	"51"	"2020"	"2020"	"75-79 years"	"75-79"	249346
